biome,sample,Firmicutes,Bacteroidetes,Unassigned,Proteobacteria,Chordata,Actinobacteria,Cyanobacteria,Verrucomicrobia,Tenericutes,Fusobacteria,Euryarchaeota,Others
gut,ERR1398205,0.297835099,0.590244127,0.049147858,0.06031322,0,0.001787195,8.29E-05,0,0,0.000515891,0,7.37E-05
gut,ERR878273,0.297558467,0.434143569,0.207367908,0.031764292,0,0.024740147,0.000568428,0,5.41E-05,0.003505305,0,0.000297748
gut,ERR1398086,0.297404126,0.613462611,0.061408835,0.023015922,0,0.000861161,0.000167276,8.67E-05,0.003364104,0,0,0.00022923
gut,ERR525744,0.297235995,0.000553856,0.044783205,0.142947568,0,0.513872771,0.00013187,2.64E-05,0.000158245,2.64E-05,0,0.000263741
gut,ERR1135188,0.296803653,0.219178082,0.296803653,0.00456621,0,0,0.00913242,0.059360731,0.00913242,0,0.00456621,0.100456621
gut,ERR1223852,0.296655725,0.513424406,0.130517051,0.02798125,0,0.000759737,0.003239632,0.003296971,0.012256132,0,0.000702398,0.011166698
gut,ERR1398106,0.296169306,0.529504365,0.064856985,0.02367336,0,0.004170548,0.000500293,0,4.31E-06,0.080844806,0,0.000276024
gut,SRR5983427,0.296058394,0.525644769,0.136836983,0.018296837,0.001265207,0.015863747,0,0.001167883,0,0.003698297,0,0.001167883
gut,SRR5983405,0.29601479,0.489728841,0.135476582,0.01879622,0,0.008833196,0.000308135,0.048377157,0,0.000205423,0.001746097,0.000513558
gut,ERR675639,0.29588015,0.561797753,0.134831461,0,0,0.003745318,0,0,0.003745318,0,0,0
gut,ERR1135274,0.295774648,0.549295775,0.126760563,0.014084507,0,0,0.014084507,0,0,0,0,0
gut,ERR1135263,0.295454545,0.494318182,0.142045455,0,0,0,0.028409091,0,0.034090909,0,0,0.005681818
gut,ERR526021,0.295298356,0.412521571,0.062728952,0.132209137,0,0.09503194,0.00039357,0,0.001271533,0.00033302,0,0.000211922
gut,ERR1135374,0.295081967,0.37704918,0.278688525,0,0,0,0,0.016393443,0.016393443,0,0,0.016393443
gut,SRR5483135,0.294020804,0.207263838,0.221631869,0.14450348,0,0.098281324,0,2.49E-05,0,0.02983362,0,0.004440121
gut,ERR878278,0.293815301,0.434028752,0.193823156,0.04520408,0,0.030525099,0.000168337,0,0.000168337,0.001885374,0,0.000381564
gut,SRR5983366,0.293770492,0.546229508,0.09442623,0.037377049,0,0.009180328,0.000655738,0.015081967,0,0,0,0.003278689
gut,ERR1135361,0.293333333,0.408888889,0.24,0.013333333,0,0,0.013333333,0.022222222,0,0,0.004444444,0.004444444
gut,SRR5947942,0.293103448,0.689655172,0,0.017241379,0,0,0,0,0,0,0,0
gut,SRR5983365,0.292559899,0.457250946,0.222194199,0.007313997,0.000252207,0.005800757,0,0.014375788,0.000252207,0,0,0
gut,SRR5983452,0.291829935,0.429828069,0.181287485,0.055444489,0.00119952,0.008823137,5.33E-05,0.000373184,2.67E-05,0.030307877,0,0.000826336
gut,ERR525777,0.29171611,0.000339041,0.048991354,0.238882296,0,0.417810928,0.001384415,0,2.83E-05,0.000423801,0,0.000423801
gut,ERR1614704,0.291666667,0.502824859,0.127118644,0.001412429,0,0.05720339,0.000706215,0,0.019067797,0,0,0
gut,SRR5947923,0.291666667,0.5625,0.145833333,0,0,0,0,0,0,0,0,0
gut,ERR525881,0.291280667,0.622899306,0.042176807,0.005888925,0,0.016200363,0.003188865,0.018295238,2.33E-05,0,0,4.66E-05
gut,SRR5983404,0.291233091,0.504552549,0.157127992,0.011316337,0,0.008454735,0.000260146,0.016519251,0.009495317,0,0,0.001040583
gut,SRR5947816,0.290832017,0.485246447,0.163244951,0.051949131,0.000249356,0.006649489,0.000332474,0.001163661,0,0,0,0.000332474
gut,SRR5983309,0.290755312,0.484106901,0.189850601,0.008215189,3.47E-05,0.009671046,0.000138653,0.000623938,0,0.015945093,0,0.000658602
gut,ERR1611417,0.29048414,0.041736227,0.210350584,0.125208681,0,0.202003339,0,0,0,0.051752922,0,0.078464107
gut,ERR1398206,0.290482004,0.592782146,0.064677443,0.040982566,0,0.01061679,6.84E-05,9.77E-06,0,0,0,0.000380915
gut,ERR526050,0.290358648,0.607436713,0.059946676,0.013961756,0,0.013159026,0.001949485,0.000831398,0.012184284,0,0,0.000172013
gut,ERR1398208,0.290094268,0.569777907,0.048598188,0.090370359,0,0.000678788,0.000327954,1.53E-05,1.53E-05,7.63E-05,0,4.58E-05
gut,ERR1611393,0.290060852,0.054766734,0.048681542,0.52535497,0,0.020283976,0,0,0,0.044624746,0,0.016227181
gut,ERR695624,0.290016916,0.279906962,0.052016705,0.374041867,0,0.003911825,0,1.32E-05,1.32E-05,1.32E-05,0,6.61E-05
gut,SRR5415612,0.289944837,0.204490467,0.229023517,0.142528791,0.004548534,0.095664376,2.42E-05,0,0,0.029638053,0,0.00413723
gut,SRR5983292,0.289719626,0.546728972,0.14953271,0.007009346,0,0.002336449,0,0,0,0.004672897,0,0
gut,SRR5483094,0.289541658,0.243982194,0.171741042,0.079577929,2.75E-05,0.094059134,0,0.000137393,5.50E-05,0.117168608,0,0.003709607
gut,ERR1135182,0.289473684,0.236842105,0.368421053,0,0,0,0,0,0,0,0,0.105263158
gut,ERR1135208,0.288888889,0.555555556,0.133333333,0.022222222,0,0,0,0,0,0,0,0
gut,ERR695625,0.288840203,0.280145146,0.055155416,0.371778721,0,0.003902506,1.37E-05,4.11E-05,4.11E-05,5.48E-05,0,2.74E-05
gut,ERR1135243,0.288546256,0.466960352,0.167400881,0.055066079,0,0.004405286,0.00660793,0.002202643,0,0,0.002202643,0.00660793
gut,ERR1398209,0.288175364,0.638427386,0.060485168,0.007768698,0,0.003457521,0.000832207,0.000716385,0,8.58E-06,1.29E-05,0.000115823
gut,ERR525732,0.287904242,0.431268375,0.048572029,0.131793364,0,0.100356993,4.20E-05,0,0,0,0,6.30E-05
gut,ERR2198680,0.287823814,0.621190978,0.041877046,0.010567579,0,0.011151143,1.27E-05,0.001902925,5.07E-05,0.024332073,0.000139548,0.000951463
gut,SRR5947830,0.287682603,0.44687915,0.242363878,0.0187583,0,0.003320053,0,0.000498008,0,0.000166003,0,0.000332005
gut,SRR5415578,0.287681501,0.161470335,0.221410922,0.127821428,0.013853799,0.097948305,0,5.55E-05,0,0.085260557,0,0.004497626
gut,ERR1223840,0.287437186,0.492949596,0.15015989,0.027013857,0,0.003015075,0.001735952,0.00350236,0.015577889,0,0.000867976,0.017740216
gut,ERR1778865,0.286433097,0.034289974,0.284196795,0.075475214,0,0.113865076,0.000186359,0,0.000186359,0.006708908,0.048825941,0.149832277
gut,ERR1611384,0.286246739,0.034289974,0.284010436,0.075475214,0,0.113865076,0.000186359,0,0.000186359,0.006708908,0.049198658,0.149832277
gut,ERR1719024,0.286193404,0.034283585,0.284330166,0.075461151,0,0.113843861,0.000186324,0,0.000186324,0.006707658,0.049003168,0.14980436
gut,ERR1600438,0.285636397,6.06E-05,0.157993578,0.000424063,0,0.539710426,0.015993215,0,0,0,0,0.000181741
gut,SRR5483112,0.285626331,0.201810437,0.233892439,0.169395634,0,0.084148695,0,0,0,0.018187567,0,0.006938898
gut,ERR1223850,0.285420345,0.498922549,0.15227516,0.024593697,0,0.002419052,0.002391247,0.00315589,0.01525115,0,0.000709033,0.014861878
gut,ERR1614700,0.285368803,0.571946796,0.125755744,0.00241838,0,0.007255139,0,0,0.007255139,0,0,0
gut,ERR1719061,0.285106383,0.038297872,0.336170213,0.10212766,0,0.080851064,0,0,0,0.004255319,0.004255319,0.14893617
gut,ERR1778902,0.285106383,0.038297872,0.336170213,0.10212766,0,0.080851064,0,0,0,0.004255319,0.004255319,0.14893617
gut,ERR526042,0.284490394,0.459530863,0.036742922,0.213050915,0,0.002046364,1.53E-05,3.05E-05,0.003817843,0.000183256,0,9.16E-05
gut,ERR675637,0.284090909,0.545454545,0.164772727,0,0,0,0,0,0.005681818,0,0,0
gut,SRR5947877,0.283717105,0.55472488,0.122308612,0.018017344,0.002392344,0.016746411,0.000224282,0.000598086,0,0,0,0.001270933
gut,ERR1398239,0.28360792,0.629222729,0.046939953,0.029565468,0,0.002875952,0.000313894,0.006176086,0.001187709,0,0,0.000110287
gut,ERR1611421,0.283261803,0.038626609,0.343347639,0.094420601,0,0.081545064,0,0,0,0.004291845,0.004291845,0.150214592
gut,ERR525865,0.283095169,0.061424226,0.049615143,0.00423088,0,0.57820332,0.000169915,0.023176389,0,0,0,8.50E-05
gut,ERR525695,0.282705275,0.000338272,0.059806508,0.191800284,0,0.463117065,0.000586338,0,0.000270618,0.000676544,0,0.000699096
gut,ERR525742,0.281643309,0.643358538,0.048348563,0.018472451,0,0.005541735,0,0.002462994,0.00014778,0,0,2.46E-05
gut,SRR5415572,0.281226294,0.233853881,0.190431348,0.076617228,0.009495409,0.090847263,0,0.000156949,5.23E-05,0.113474064,0,0.003845248
gut,SRR5983453,0.281157113,0.643471338,0.048248408,0.00881104,0.000106157,0.012526539,0.000212314,0.004989384,5.31E-05,0,0,0.000424628
gut,SRR5983391,0.280614463,0.515192503,0.193323994,0.00260857,9.66E-05,0.006038356,9.66E-05,0.001207671,0,0,0,0.000821216
gut,SRR5415589,0.280459548,0.198526099,0.240812255,0.167342473,0.005213362,0.083285061,0,4.83E-05,0,0.017667503,0,0.006645427
gut,ERR1135183,0.28,0.16,0.28,0,0,0,0,0,0.04,0,0,0.24
gut,ERR1135303,0.28,0.450588235,0.209411765,0.034117647,0,0.001176471,0.003529412,0.004705882,0.002352941,0,0.001176471,0.012941176
gut,SRR5983426,0.279728199,0.485843715,0.161947905,0.04416761,0,0.01585504,0,0,0,0.011325028,0,0.001132503
gut,ERR1398073,0.279403914,0.584336772,0.04000219,0.044971095,0,0.000771116,0.000679859,1.83E-05,0.000205327,0.0492282,4.56E-06,0.000378714
gut,SRR5947914,0.278688525,0.131147541,0.327868852,0.114754098,0.147540984,0,0,0,0,0,0,0
gut,ERR1614707,0.277419355,0.488172043,0.12688172,0,0,0.075268817,0,0,0.032258065,0,0,0
gut,ERR1398121,0.276893616,0.642334918,0.049734979,0.029784906,0,0.001169511,3.42E-05,0,2.05E-05,0,0,2.74E-05
gut,SRR5947859,0.276802001,0.425027362,0.198519831,0.091728775,0,0.006149997,0.000208474,0.000156356,0,0.000781779,0,0.000625423
gut,ERR2198612,0.276091279,0.634344305,0.029165682,0.005738575,2.78E-05,0.04932486,0.000760199,0.001107851,7.42E-05,0.000315204,0,0.003050067
gut,ERR1398124,0.275978377,0.588012528,0.043569589,0.089796871,0,0.002100556,0.000391501,0,1.51E-05,7.53E-05,0,6.02E-05
gut,ERR675630,0.275862069,0.413793103,0.103448276,0.034482759,0,0,0,0.172413793,0,0,0,0
gut,SRR5947936,0.275862069,0.586206897,0.137931034,0,0,0,0,0,0,0,0,0
gut,ERR1223844,0.275744436,0.516996179,0.138198193,0.027594154,0,0.001637455,0.002350052,0.003714598,0.008915034,0.000106131,0.000303232,0.024440536
gut,ERR1398199,0.275401055,0.632863999,0.049606237,0.028897197,0,0.012611036,0.000180309,0.00013258,0,4.77E-05,0,0.000259857
gut,ERR1398117,0.274922004,0.623449802,0.039408526,0.035169517,0,0.001810545,0.000289514,0,4.32E-06,0.024777247,0,0.000168523
gut,ERR1135349,0.274285714,0.56,0.114285714,0.011428571,0,0,0.005714286,0.005714286,0.022857143,0,0,0.005714286
gut,ERR2198652,0.273681666,0.002049223,0.376878455,0.312963702,0,0.029162025,7.36E-05,7.36E-05,0,0.003636058,0,0.001481746
gut,SRR5983266,0.272781109,0.500259087,0.202901769,0.01473092,0,0.00799467,0.000222074,0.000518173,7.40E-05,7.40E-05,0,0.000444148
gut,ERR1223854,0.272731047,0.531830386,0.138296106,0.021533948,0,0.001923662,0.001785269,0.003501342,0.009549116,2.77E-05,0.000345982,0.018475463
gut,ERR1398215,0.272242278,0.597436407,0.054894744,0.072925817,0,0.001455567,0.000330228,0,6.73E-05,0.00014748,0,0.000500151
gut,SRR5483122,0.271687152,0.178420885,0.214232581,0.204172718,0,0.086784032,0,0,3.54E-05,0.037051468,0,0.007615742
gut,ERR2198657,0.271644205,0.003967655,0.450630728,0.260862534,0,0.005390836,0.000474394,0.000463612,0,0.000679245,0,0.005886792
gut,SRR5947921,0.271186441,0.466101695,0.18220339,0.063559322,0,0,0,0.016949153,0,0,0,0
gut,ERR526056,0.270834133,0.485374842,0.060228014,0.174849334,0,0.006890331,0.001439484,0,5.76E-05,0.000249511,0,7.68E-05
gut,SRR5983364,0.270803949,0.373295722,0.146215327,0.058298072,0.011283498,0.002820874,0,0,0,0.13587212,0,0.001410437
gut,SRR5983473,0.270707242,0.60896432,0.06187836,0.0195539,0,0.025648622,0.000253947,0.012612689,0,4.23E-05,0,0.000338596
gut,ERR505092,0.270029927,0.291748611,0.280461736,0.107567336,0,0.001624626,0.004702864,0,0.010004275,0,0,0.033860624
gut,ERR1614702,0.269794721,0.508064516,0.134164223,0.002932551,0,0.065982405,0.000733138,0,0.018328446,0,0,0
gut,SRR5983324,0.269761331,0.469783228,0.235274797,0.017079045,0.000875848,0.005364572,0.000109481,0.000766367,0.000109481,0,0,0.000875848
gut,SRR5983412,0.269648748,0.447215214,0.277508248,0.000776247,0.000291093,0.001746555,9.70E-05,0.000970309,0,0.000291093,0,0.001455463
gut,ERR1223851,0.269619156,0.510905089,0.163409591,0.014099913,0,0.001387314,0.001560728,0.004348696,0.010458214,6.67E-05,0.000626959,0.023517642
gut,ERR1614705,0.269402985,0.505223881,0.13880597,0.000746269,0,0.068656716,0,0,0.017164179,0,0,0
gut,SRR5983410,0.26843689,0.538827007,0.14432772,0.037797603,0,0.00981893,0.00010558,0.00036953,0,0,0,0.00031674
gut,ERR675512,0.268181818,0.581818182,0.072727273,0.027272727,0,0,0,0.05,0,0,0,0
gut,ERR1778881,0.267674042,0.017808958,0.442525634,0.059363195,0,0.054506206,0,0,0.000539665,0.004317323,0.010253643,0.143011333
gut,ERR675661,0.267175573,0.557251908,0.160305344,0,0,0.007633588,0,0,0,0,0,0.007633588
gut,ERR1719040,0.266953714,0.017761033,0.444025834,0.059203445,0,0.05489774,0,0,0.000538213,0.004305705,0.009687836,0.14262648
gut,ERR1778871,0.266845804,0.078131459,0.229640347,0.09177346,0,0.13766019,0,0.000413394,0.000206697,0.03493179,0.000206697,0.160190161
gut,ERR1719030,0.266528926,0.078099174,0.230165289,0.091735537,0,0.137603306,0,0.000413223,0.000206612,0.034917355,0.000206612,0.160123967
gut,SRR5483107,0.265169545,0.202737765,0.234893084,0.187724792,0,0.082848707,0,0.000107363,8.95E-05,0.020989532,0,0.005439742
gut,ERR1135367,0.265151515,0.484848485,0.189393939,0.022727273,0,0.007575758,0.003787879,0.003787879,0.011363636,0,0,0.011363636
gut,SRR5983355,0.265102286,0.440192539,0.247172082,0.032129964,0.001925391,0.010469314,0.000240674,0.001323706,0,0.000120337,0,0.001323706
gut,SRR5983356,0.264885496,0.436895674,0.181424936,0.038167939,0,0.008142494,0,0.06870229,0,0,0,0.00178117
gut,SRR5983441,0.264273279,0.458245783,0.246743111,0.021132257,0,0.007684457,0.000360209,0.000900522,0,6.00E-05,0,0.000600348
gut,SRR5483129,0.263611303,0.163988538,0.236116653,0.164768399,0,0.142497008,0,1.81E-05,0,0.022742936,0,0.006257028
gut,ERR1611397,0.263553621,0.04946577,0.088246933,0.412742382,0,0.066481994,0.000395726,0,0.000395726,0.014246142,0.006331619,0.098140087
gut,ERR1778872,0.263144654,0.068805031,0.180880503,0.369056604,0,0.046415094,0.000125786,0,0.000125786,0.040251572,0.001257862,0.029937107
gut,ERR1719031,0.262886598,0.06877043,0.181292431,0.368871008,0,0.046391753,0.000125723,0,0.000125723,0.04023133,0.001382952,0.029922052
gut,ERR1778868,0.26285461,0.063386525,0.256648936,0.084663121,0,0.096187943,0,0,0.002216312,0.02393617,0.094858156,0.115248227
gut,ERR525793,0.262784772,0.000908242,0.057244494,0.194035876,0,0.484395893,0.000100916,0,0,0,0,0.000529808
gut,SRR5415606,0.262760969,0.163097934,0.238906024,0.163347537,0.001693737,0.1411685,0,8.91E-05,0,0.02242864,0,0.006507515
gut,ERR1611387,0.262760763,0.063470928,0.256546826,0.084775854,0,0.096316023,0,0,0.002219263,0.023968043,0.094540613,0.115401687
gut,ERR1223846,0.262439228,0.547518573,0.134573111,0.016286122,0,0.001347817,0.001893362,0.004524814,0.012354989,0,0.000930636,0.018131348
gut,SRR5947881,0.262431733,0.426559356,0.290888186,0.004599023,0.009198045,0.00258695,0.000287439,0.001437195,0.000287439,0.001149756,0,0.000574878
gut,ERR1719027,0.262411348,0.063386525,0.257535461,0.084663121,0,0.096187943,0,0,0.002216312,0.02393617,0.094414894,0.115248227
gut,ERR1398227,0.262042818,0.663034864,0.045936315,0.026089683,0,0.002457311,7.41E-05,0,2.85E-05,0.000153938,1.14E-05,0.000171043
gut,SRR5415584,0.262027279,0.201371022,0.238342791,0.186427237,0.002467134,0.082789976,0,3.52E-05,0.000105734,0.020688683,0,0.005744898
gut,ERR1135273,0.261904762,0.523809524,0.19047619,0,0,0,0,0,0,0,0,0.023809524
gut,ERR1223841,0.261730954,0.529710406,0.148431867,0.024978971,0,0.001487022,0.001787431,0.002147921,0.010454218,0.000105143,0.000630858,0.018535208
gut,SRR5415599,0.260238135,0.170752977,0.236558779,0.194130471,0.012644642,0.083481469,0,0,3.35E-05,0.034948851,0,0.007211135
gut,SRR5983378,0.26010101,0.432528409,0.254182449,0.04040404,0,0.009706439,0.000315657,0.001893939,7.89E-05,0.000236742,0,0.000552399
gut,ERR526044,0.260010356,0.640260039,0.047808077,0.006155793,0,0.045506846,2.88E-05,0,0.000172592,0,0,5.75E-05
gut,SRR5983478,0.259912333,0.681012154,0.041243276,0.006375772,0,0.008517633,0.000249054,0.002390915,0,0,0,0.000298864
gut,ERR1223849,0.259900673,0.543893103,0.151964481,0.014699814,0,0.001223799,0.002561439,0.002959885,0.009150029,1.42E-05,0.000441137,0.013191411
gut,ERR675508,0.259259259,0.578703704,0.092592593,0.023148148,0,0,0,0.046296296,0,0,0,0
gut,ERR1223835,0.259039402,0.5581563,0.132555363,0.023305323,0,0.00083354,0.002297867,0.000596995,0.01212012,9.01E-05,0.000405506,0.010599473
gut,ERR525785,0.258777203,0.474630275,0.078333534,0.020289768,0,0.105747265,3.01E-05,0.060989539,0.001082121,6.01E-05,0,6.01E-05
gut,SRR5483130,0.258444013,0.159951251,0.258369398,0.23235338,2.49E-05,0.063846192,0,0,0.000373079,0.022310103,0,0.004327712
gut,ERR878297,0.258346095,0.513657246,0.181859947,0.019838508,0,0.025017402,0.000111374,0,0.000111374,0.00071001,0,0.000348044
gut,ERR1778892,0.257613062,0.014642996,0.368796164,0.024620967,0,0.023325126,0,0,0.001036672,0.00129584,0.095892186,0.212776986
gut,ERR1719051,0.257416764,0.014639202,0.368830159,0.024614587,0,0.023319083,0,0,0.001036404,0.001295505,0.095996891,0.212851406
gut,SRR5947807,0.256954679,0.568671702,0.124170965,0.025561901,0.000322402,0.002855564,0.014922623,0.005526898,4.61E-05,4.61E-05,0,0.00092115
gut,ERR675636,0.256880734,0.568807339,0.064220183,0.009174312,0,0,0,0.100917431,0,0,0,0
gut,ERR1135244,0.256756757,0.572072072,0.141891892,0.015765766,0,0.002252252,0,0.002252252,0.004504505,0,0,0.004504505
gut,ERR1398218,0.256652361,0.642641562,0.066472841,0.030855139,0,0.000747612,0.000599935,9.23E-06,0.001375237,0,2.77E-05,0.000618395
gut,ERR1398071,0.256445274,0.619808033,0.049764109,0.064075999,0,0.009388566,0.000196933,1.28E-05,8.56E-06,0,4.28E-06,0.000295399
gut,ERR1611415,0.256410256,0.050569801,0.266381766,0.178774929,0,0.051282051,0,0,0.000712251,0.020655271,0.076923077,0.098290598
gut,ERR1614701,0.256393001,0.545087483,0.111036339,0.004037685,0,0.063257066,0.000672948,0,0.019515478,0,0,0
gut,ERR1135767,0.255913978,0.091039427,0.311827957,0.244444444,0,0.004301075,0.000716846,0.007168459,0.005734767,0,0.002150538,0.076702509
gut,ERR1719055,0.255516014,0.050533808,0.268327402,0.178647687,0,0.051245552,0,0,0.000711744,0.020640569,0.076156584,0.098220641
gut,ERR1778896,0.255516014,0.050533808,0.268327402,0.178647687,0,0.051245552,0,0,0.000711744,0.020640569,0.076156584,0.098220641
gut,ERR2198615,0.255363063,0.001838595,0.356610342,0.337898189,2.97E-05,0.044855789,8.90E-05,2.37E-05,0,0.002158866,0,0.001132812
gut,ERR1398139,0.255349091,0.526039423,0.040964225,0.172319711,0,0.000660559,0.000105306,4.79E-06,4.79E-06,0.004509032,4.79E-06,3.83E-05
gut,ERR1135250,0.255319149,0.191489362,0.319148936,0.063829787,0,0,0,0.021276596,0,0,0,0.14893617
gut,ERR1611403,0.255245468,0.113872479,0.054593604,0.406600122,0,0.029944999,0,0,0,0.129354247,0.000407415,0.009981666
gut,ERR1223839,0.254988339,0.570199534,0.138287121,0.015198238,0,0.001347499,0.002163773,0.001878725,0.006892977,1.30E-05,0.000298005,0.008732832
gut,ERR1398255,0.253731343,0.360657562,0.039389184,0.343294712,0,0.002660078,0,1.11E-05,2.23E-05,0.00012243,0,0.0001113
gut,SRR5483110,0.253250262,0.154041769,0.239740615,0.24813249,3.18E-05,0.086271019,0,0,0,0.013128199,0,0.005403859
gut,ERR1398098,0.253239545,0.628189084,0.061995398,0.054951155,0,0.001130308,0.000171565,0,0,9.08E-05,0,0.000232117
gut,ERR525890,0.252913407,0.54214123,0.063220098,0.105146743,0,0.001584629,0.000330131,0.034366644,0.000165066,0,0,0.000132052
gut,SRR5983346,0.252784861,0.488323715,0.242853308,0.006643404,0.000603946,0.00778419,0.00013421,0.000469736,0,0.00013421,0,0.00026842
gut,SRR5947848,0.252710826,0.449463453,0.21445025,0.074386201,5.62E-05,0.005843025,5.62E-05,0.001516939,5.62E-05,5.62E-05,0,0.001404573
gut,ERR525726,0.252615085,0.563227883,0.051052386,0.104158726,0,0.026404946,0.000698768,0,0.000232923,0.000825816,0,0.000783467
gut,ERR1398192,0.251564981,0.541714631,0.064363798,0.112300544,0,0.013410525,0.000369714,0.000478947,0.014486056,0,0.000411727,0.000899077
gut,SRR5483099,0.251543136,0.283721709,0.20261735,0.133475286,0,0.098880329,2.39E-05,0,0,0.024522704,0,0.005215561
gut,ERR525705,0.251495449,0.11093328,0.053015905,0.553746124,0,0.030429129,0.000140042,0,2.00E-05,0,0,0.000220066
gut,ERR675520,0.250980392,0.51372549,0.094117647,0.039215686,0,0.007843137,0,0.08627451,0,0,0,0.007843137
gut,ERR525860,0.250717408,0.69063176,0.045936162,0.010639707,0,0.001788001,0,0,0.000132444,4.41E-05,0,0.00011037
gut,ERR1223837,0.250618302,0.58176097,0.128688039,0.017347282,0,0.00080118,0.001567526,0.001126296,0.00991605,0.000290283,0.000452841,0.007431232
gut,ERR1614706,0.250521921,0.524008351,0.141962422,0,0,0.064718163,0.000695894,0,0.01809325,0,0,0
gut,ERR1135256,0.25,0.578947368,0.092105263,0.026315789,0,0,0.026315789,0,0,0,0,0.026315789
